Credit_Score,Annual_Income,Debt_To_Income_Ratio,Loan_Amount,Inquiries_Last_6Mo,Approved_Interest_Rate
665.5670680539931,84020.46112072786,0.12094200807498896,10974.792715936806,1,11.0
696.1359280169045,43146.41201457578,0.40702705140716733,6066.229020813605,3,15.0
638.6384528223839,170543.6734546594,0.2666017727615516,12155.693036249557,3,12.0
705.9673257120586,113070.33610685644,0.42887195472656936,16914.40446399909,1,13.0
756.6369456501288,75828.64659870353,0.4401392004479582,22870.326511084597,1,11.0
674.5619925771571,89547.22756114251,0.18479762187946325,26529.519918941995,4,13.0
700.0855861049471,97080.38107572535,0.3629413928680515,36871.200102504765,1,12.0
714.5071995855557,120089.15000409259,0.28891272166519266,22844.89033426602,4,13.0
659.9389764057082,107351.91415447467,0.4520626951685941,22544.64756190053,0,14.0
691.2046240905208,167908.7959821626,0.18629627167058166,6758.505343804374,3,10.0
680.6296200390898,104544.52243587453,0.3711252801240177,6221.904342967833,3,13.0
684.8838049274416,178823.7022234969,0.34310084890108905,24290.598667073024,3,12.0
641.3495108072267,157713.74366176437,0.21812059102873313,20336.251463692057,2,12.0
681.2255087129471,61276.577153600374,0.15464036146046906,34371.31382431045,1,10.0
704.8999145622724,169589.28219658745,0.36065590419091065,10623.785464914581,0,10.0
752.5571803897521,47454.95968282141,0.39543898325293225,5874.008174096736,2,13.0
727.9635413042604,152617.45627367875,0.22625093750534,20716.356877554404,2,8.0
787.6591228755779,87093.49402148701,0.3579330416089256,13311.749486329012,2,10.0
641.6326218555976,161696.14806676042,0.25805236304460133,6736.503066859311,3,13.0
723.6160318360339,160208.50351611755,0.38528275331304707,30360.940039667013,3,11.0
689.1671002869176,150888.81001764318,0.17968610995762124,8905.754998503662,1,9.0
789.4901466608836,148504.56544605922,0.4560860010544697,26291.18250027201,2,10.0
639.5850857322424,75701.87086470611,0.21496383858623191,14836.74125584112,1,13.0
638.0139078909611,42137.89245768783,0.24711439510246117,11072.361762425771,2,16.0
650.0303677277989,90447.02681477422,0.12323678083213992,18291.30330217611,0,10.0
573.8052137845096,56028.6772479763,0.14460488492851056,33050.60216780338,1,15.0
653.7122489159619,134242.66333536926,0.30634476108493125,18723.275191660046,1,12.0
642.043366922315,81914.95898066783,0.2070370706911886,31276.93772238695,2,14.0
687.5196893238103,176341.53012898724,0.4341920902968778,9392.020387970275,1,11.0
697.087798788858,126145.8116017998,0.10587735546198154,32046.99968827777,1,9.0
773.8085419607943,153372.08454515412,0.2516376194687745,13292.666371732703,2,7.0
727.5211919093025,49878.700911277265,0.2349382187076371,28708.75954611055,4,12.0
651.1548172168798,159302.1723408934,0.10773105236704042,24802.354419434872,0,8.0
635.0792664325821,168413.57857700915,0.1497473596002041,37520.06510240906,1,11.0
704.5959585753253,103059.28782284039,0.2654570699674541,18556.28812913599,4,12.0
613.9883396489679,120937.94066264662,0.29714583377897863,7315.781609205416,2,15.0
771.5729382927177,144721.47013544932,0.2617158989019477,5670.441994293851,1,7.0
738.9720060360644,56225.79408906188,0.31237507136483755,33940.04963404636,1,11.0
656.5412173947648,105384.91146951636,0.3380526699622726,23365.747318150126,3,14.0
594.3432735454561,89799.45416584697,0.10396952845113426,32133.541814223223,1,12.0
747.6936187082706,51956.098824337365,0.28563806378140155,13204.896000403014,3,12.0
674.2730077373691,85130.16334372971,0.4853996963550353,17077.931092963183,3,18.0
741.890815598673,40225.846407824036,0.3076129120518195,6053.635527396163,2,11.0
600.2786170602817,33871.786042423046,0.37101690698358125,38652.23136009392,2,18.0
650.0312488523114,50274.94337322342,0.2247455431667533,28375.37673452847,4,16.0
680.2621849859091,174467.26673837609,0.40959655126110506,37662.17807157572,1,12.0
682.3490296882371,112429.43038425254,0.40916859275044604,14292.374260017532,1,12.0
657.4967264260379,174873.324172983,0.30851841906165556,26401.22639289813,2,12.0
711.142496617375,94874.6817495198,0.49040552931168546,28747.498890242325,1,14.0
626.6189785308703,76772.41996278893,0.15022008590506136,16114.239509015595,3,15.0
672.8810257489354,105921.27942603662,0.1067790659558324,34683.82322554705,3,11.0
686.014781585595,95926.75329493651,0.40806328470283837,38150.65120150868,4,15.0
705.7219417029374,45849.70263926159,0.422862214945953,35969.92911936015,1,13.0
715.5807439044445,126123.94720353093,0.14808289164823052,30867.34415787804,1,9.0
623.7678954081066,62405.72737643994,0.20623313318344244,14711.26379037339,1,13.0
603.2942914632189,122938.19323467444,0.10702094534665157,14856.561473697111,1,12.0
743.8838410949254,127530.163859723,0.2173234443122259,38717.61121561133,2,9.0
696.6157005989796,52803.727969297215,0.4092567495674686,5359.957357749221,0,13.0
642.5756731721723,39202.44406660023,0.3071842110850316,30061.749063475057,1,14.0
757.5575987761262,147114.23791026598,0.23923823726731525,29718.615689434177,2,8.0
685.783731714643,98970.06356539803,0.24869571796253212,26794.133933242912,4,13.0
738.9648592031913,38724.56932582137,0.10054145028618727,39653.8096130403,0,9.0
683.3759240705054,179229.94757546508,0.21992021102609438,15915.780251730383,0,8.0
783.0373962440993,38667.084149455,0.3585834966551722,16899.015232763686,1,11.0
767.7670421221602,134255.284328783,0.48967777752654285,7762.879103129444,1,11.0
667.5517925760463,177551.83878951205,0.43882433079355987,20497.93477903081,4,14.0
728.5785475477178,65877.01563238885,0.10943798585821166,14136.698418219683,2,9.0
712.2687974792574,51337.40530307943,0.4594242418699358,17018.53457621755,2,17.0
748.4315778766174,48207.74091336434,0.4132793653194504,34210.01265894697,2,12.0
631.7538269709947,75491.27213513933,0.4121504494283922,37741.957973462355,5,18.0
714.302572999922,45156.871651597,0.2831983036014286,11500.657520181496,3,12.0
732.9212243424794,133824.2012541198,0.25920211718180114,18037.812604371305,4,11.0
592.0630256788443,39343.76971950941,0.22116629153327705,37502.069674038794,3,16.0
620.8370743667112,106413.31922246846,0.12627794358174632,7163.296124122792,0,11.0
578.038391111995,179504.5280779465,0.19129414539747966,8232.618483898248,3,13.0
666.5296582777721,152095.54042590281,0.19864145399120986,10697.684622218028,2,11.0
715.8771127897982,122282.91573465163,0.2936308278840807,25832.449194440618,3,10.0
755.1178526048014,75938.04311799175,0.39897776263867757,10266.52948520991,3,13.0
683.7047390209888,123584.37544374577,0.28952393135917864,38882.67335077567,1,12.0
761.4307772785646,109056.21958674774,0.12313777977886425,20635.008454048213,1,6.0
610.9949270892554,93912.50758355572,0.4831159203952816,22553.128612255823,4,18.0
594.8308780322423,49606.55651102992,0.4770897276376449,13633.051553189227,0,19.0
677.2226150551691,162990.63228607,0.4140758172593634,21483.608835215673,2,13.0
699.2032724469653,97467.69732319837,0.49653116062568825,28166.977142295404,3,17.0
678.3652625952953,59193.37677311476,0.31779293312010515,31291.199793391497,1,13.0
576.6278949980061,85163.90263159343,0.4851073401012824,31385.382894846956,0,18.0
675.5439980243606,92119.46287933906,0.13024201624670032,25226.18894429309,3,12.0
614.7765249747573,154130.68433503114,0.24627229930454853,36652.592124785006,2,12.0
713.4836274415019,140042.1570842103,0.19015250720270635,33609.27465571383,1,9.0
698.3299123048424,145395.734046201,0.178333233653708,31496.68401445189,2,9.0
633.0060106836322,31654.689664297082,0.15632117955707045,6946.193258816122,1,12.0
654.3066541331654,92423.09972696422,0.34896545662639866,5240.728677687726,0,13.0
627.0393239055525,102201.62274529855,0.412528742298922,12435.654701841555,2,16.0
676.8660451363414,32878.841523458505,0.3313193597681443,28223.32578697083,0,13.0
727.7571160250619,68971.98131175514,0.1587850838352839,19391.912110889105,3,9.0
630.7136976832228,144043.47346832027,0.42444950797338843,19084.21907547591,2,17.0
705.2023257758922,50566.45585934986,0.35438188286549144,35960.54108803648,4,15.0
653.487119081378,110296.51971788875,0.2552662824507982,36344.69968461436,1,13.0
640.3563583868828,62280.28080258562,0.36965211821442523,36821.1342418755,0,14.0
674.6484820022721,31818.116196583993,0.20396199169713314,15985.732678025955,0,10.0
628.2378838790313,66180.21863993122,0.2380768833976842,29186.953445874162,4,17.0
652.3175347326409,176381.06323650808,0.46699433725279615,14507.161344602937,0,13.0
620.1061053705575,150230.56678244844,0.21620180226856817,11671.344157605741,5,13.0
778.2362566458195,173936.496648155,0.2879953072631747,11462.136007157922,0,7.0
681.7631775985865,103178.10658895437,0.45605645495840585,16973.76673022579,3,17.0
645.0137246003708,46460.42980162553,0.383088540107011,20048.51669229376,2,16.0
690.6989955367111,112193.92334605394,0.1248812904658811,34083.220986927394,1,10.0
674.3835975154585,98156.60018399413,0.15892121771158815,9196.188271544925,1,11.0
668.9515200233388,156653.5624109424,0.10313663630876674,30722.404658821295,1,8.0
710.7083350021712,44712.38711763669,0.3523687160916654,23600.921996625686,2,13.0
717.8753855023652,103236.17055326673,0.27906937016416733,15078.086993659737,3,12.0
653.4749426194736,52507.29970409763,0.15370994036091024,22248.685458648863,2,10.0
651.209087967766,78701.389033509,0.48317364842270816,15497.972442195793,3,17.0
666.2474151424178,140603.56160816993,0.31186388957824795,25862.86843334071,3,12.0
564.9039417632207,101402.71940531497,0.1967573176451557,20184.537299933545,1,14.0
604.2404468900723,86383.24277186539,0.30024142846188306,10754.193517760756,2,15.0
748.3437133722263,89171.4417855053,0.3718481330940432,9080.407609449385,2,11.0
762.2483856750641,98917.015260898,0.1304956871894258,24134.348872524555,2,7.0
667.548198022181,147752.48157555854,0.2098815260191568,36584.45616501362,4,11.0
708.8278481527883,163812.70334103517,0.4227861963535975,17038.519029518997,1,14.0
695.5625077271768,173300.20297558923,0.2838659481610645,30655.003752791814,0,11.0
833.9440404227619,148035.50793829426,0.318630856812918,28053.147422891845,1,6.0
735.9787455717288,77311.0343622019,0.2731264008837877,37604.42200083184,2,12.0
673.6041204259617,133220.20591298133,0.11755997705720206,33734.335605469925,0,8.0
632.2229779699787,95640.46860830879,0.16629991192806237,24831.184061691205,1,12.0
599.6776839871213,68200.59330690769,0.27821665549675634,27996.067438193757,0,14.0
690.1731817933612,156130.7369138884,0.18367418616317113,36443.52633044122,2,9.0
642.1824627357848,35763.95234434875,0.1199916114638715,18983.157460542716,2,13.0
608.8873145201163,165264.29882031353,0.43745986562072947,16437.81470502221,3,16.0
647.6713557878737,99221.61969371012,0.4924770116656464,5378.387927231872,0,15.0
625.9225998192802,125580.22152124207,0.41725714959869575,33929.28759670125,5,16.0
764.3570817536282,128903.08833086741,0.4415139686818669,33034.324514117776,5,13.0
724.0819878474725,164267.66110598046,0.19679085212681816,8655.908133505298,1,6.0
679.6013679341692,125500.4523250811,0.48425079020527995,25190.008339644508,4,16.0
753.9972069445013,122090.03771400926,0.17877028178137136,21239.35943584106,2,7.0
683.8684153823809,39997.8060841035,0.48057192414473293,9154.8183428189,3,17.0
636.9357899335869,107761.2032917806,0.49792771758638044,39319.887947125324,2,18.0
756.1562038634829,52525.35012255625,0.38468912229841956,12514.35606121744,3,14.0
706.945502184233,140615.06530822284,0.4924574927167288,7353.19630316964,2,14.0
628.1376922836772,106833.28812190118,0.32781591182684144,25819.658282566834,2,14.0
670.4830660958196,132034.166881253,0.20381671327043616,30860.333699656145,2,12.0
636.2190873307621,36250.93509035764,0.2747983542662483,6135.520611651544,2,15.0
610.8600134517832,42718.80240687048,0.3374243741515144,28055.117355445775,0,15.0
726.308877376582,137448.50820940232,0.129232624810806,23630.215658300905,4,8.0
775.4708320235065,40812.650399801,0.3489373058468984,8614.275310626694,4,13.0
610.0716213090429,40688.50916478879,0.4924711347049179,11038.335693122674,1,19.0
708.1484618345286,31816.271285233117,0.17604305991349106,24879.10040606282,3,11.0
647.4678715439087,173475.20974492203,0.41703804651535337,15372.516472965093,0,13.0
655.6437308117652,140626.25391885103,0.4631595175118478,37841.05050279606,2,15.0
650.3803037880565,82987.71127530962,0.4774806371280883,33655.90803194178,0,15.0
636.8004615160092,74480.33719314828,0.4840542417621789,39424.852227978205,3,16.0
682.4260813972413,82455.48446187744,0.3085838554885888,14088.479363264489,2,13.0
638.4524941794481,146198.02967717728,0.49092316319660145,38940.327147929194,1,16.0
693.5228412889919,129205.59166056216,0.40292408285377557,20093.185442704525,0,11.0
677.4880945275431,57779.33518012019,0.16466857449478478,17163.157835981412,0,10.0
668.0525976566795,56116.400300112655,0.290760042587188,6762.233443927364,4,14.0
634.6218168979201,44759.3474570096,0.38733247014880157,6846.784025086092,2,17.0
651.1614334715833,129045.40795520072,0.19893612632763336,29220.393958132914,2,11.0
717.7695612912878,144655.89933326037,0.35624607341955494,21027.51480519098,3,11.0
705.0458593812191,69756.9642487506,0.3666401916186477,12928.2569112637,5,16.0
631.1222377600725,33141.74415463692,0.16507989752342636,26488.960721383144,3,15.0
684.9666152714613,42325.7501214641,0.3260341249811025,13850.034138753892,0,12.0
717.5693561685895,175179.00522675458,0.4086507643914431,25217.11140205479,0,11.0
596.5297359439314,74316.71662161304,0.2995582658143768,17572.306144394162,2,16.0
707.1680096189967,145383.47217572003,0.10484124671044298,33824.32793141367,2,9.0
646.8688120527077,123699.53532813957,0.10361538763171688,33724.36562683727,2,9.0
708.529933429658,87290.94594793438,0.2428117375880049,21707.263934284045,3,12.0
641.8370421728741,60853.08932933326,0.4704776273727128,17278.668826725545,0,16.0
589.755894966774,48207.96272391097,0.1914707118414435,17689.592879568307,0,13.0
598.6228781058419,122251.94520583,0.35374547554867486,33200.008398387625,3,18.0
682.4042473330691,146195.0670956682,0.18883034827732825,16486.281897916422,2,10.0
692.9861250860741,126585.6380311696,0.22866799586381947,12317.078079739611,3,11.0
634.7841687447795,109545.31998737375,0.43921683584059357,7964.091965635739,1,14.0
711.9296229388686,36292.68351474544,0.3915445769079787,21334.259230954296,3,16.0
596.923996886552,175273.31663915757,0.13815971092528426,21874.623462194464,3,11.0
676.6960100676341,149807.12874818617,0.27148080839457345,34431.80486410175,1,10.0
619.4491900118771,73923.3055051447,0.11166790545810579,12743.354375612238,3,13.0
647.408194609892,176995.5494038276,0.2923560586412036,18334.694578393995,4,14.0
682.3699335658207,120282.23844544831,0.3649736046804273,33294.20086127918,2,14.0
636.9793317358024,117363.39873108697,0.14740104943926063,33826.82637621407,1,11.0
660.7722227885088,142210.9769144298,0.2155539755636663,18461.387659256885,4,13.0
730.314640460722,151765.46821352065,0.2591346502008628,21069.34081503383,1,8.0
651.1554065238425,128471.7910997254,0.4678124098624199,15615.006179724902,1,15.0
721.7846056032571,49214.361954930006,0.49730200616918563,37639.420744675925,3,16.0
623.5146572671191,80740.12589917476,0.11796451959824635,9152.531800955312,1,13.0
706.4902088957641,169212.54604890745,0.4044031693981568,37681.22980505145,4,14.0
752.078431032895,63692.34177657779,0.2486896265609373,28935.325814237014,3,11.0
556.4177749936355,85825.053575627,0.25698327449179204,23605.025344035592,0,15.0
640.1552372264762,94811.5324416294,0.4017059893388091,6143.067127457356,2,16.0
708.853606359027,95910.74845416783,0.4673705728581635,21645.86671377029,3,15.0
669.8477306978504,121940.93737417883,0.48037143780101943,19271.183675095628,2,15.0
698.5572936685654,171461.37566170614,0.3308490344153283,10642.65841912929,1,10.0
649.800740664209,66103.90677487574,0.24284846372020114,27974.336122522993,4,15.0
684.329489373645,48225.20644513771,0.41501963434351175,38990.28175789,1,15.0
672.216138230396,59620.5734789906,0.20040055330492013,24676.60838725838,1,11.0
738.3891030829903,163038.73503139042,0.3256296115334071,30016.364675538105,0,8.0
692.7210421650607,126871.62189828091,0.2434313846099493,7395.765839810587,3,11.0
696.8801331037602,72886.01838587402,0.36265242948315046,19618.344853594816,0,12.0
659.4061516938766,152392.0408452926,0.19615956515740277,9072.546980757355,2,11.0
655.6196887963753,159205.4994545154,0.17663717829393033,26447.854243777863,1,11.0
658.372090609019,156977.1508035417,0.4672956346701749,37846.87553749541,1,15.0
699.7226071189149,167838.98004593316,0.14072147317981476,28162.220636507347,2,8.0
658.9507759589868,67836.15302600423,0.3023831630939727,7688.106691004754,4,15.0
694.4887428448206,143256.28931194174,0.18834111318520358,17413.3171744779,4,10.0
783.770039932272,99080.924591121,0.11557198533026698,24273.218280429803,3,8.0
723.5562351715846,156299.7829335092,0.11440752731657056,19112.271464663827,4,10.0
663.6988233916079,139273.601574242,0.17008870884233096,34177.54036663103,1,10.0
740.0606961081972,146467.11697495868,0.44670814180240015,33513.485164849626,2,12.0
659.5962313489224,128424.27565216072,0.21299149759081068,26414.08570361275,1,12.0
578.0937732411073,56614.31542045603,0.48018366823011827,18071.028079644682,1,20.0
629.5956844541298,111754.03783454075,0.33264891719567746,13936.773081713545,4,16.0
586.4604039487072,177700.46092867624,0.27464567590750644,8705.601137459525,2,13.0
662.4243257979346,170608.20997456784,0.33203553386778184,17421.418922029392,0,11.0
680.9209189594776,36476.06036955175,0.3066793540905071,19461.038102270184,3,14.0
763.8218656137641,54722.222359415566,0.4035105015029301,28653.802378642577,1,11.0
696.3463686882081,49759.31601818428,0.2129984263891409,28035.593850415073,2,11.0
669.0449735595568,138896.98649779434,0.24122015664012098,7453.784887443993,2,11.0
721.4702790591745,152667.79947854177,0.45763772101330036,18834.07604009052,0,11.0
569.4432345496058,62026.70494660079,0.47858260526016216,11362.260352607667,2,19.0
691.7807279054283,105877.90394277436,0.4570232909945898,10488.444686088198,5,17.0
718.5432596943483,156105.45420168,0.26777919758292545,33955.575240803606,2,11.0
606.070687711008,139920.2317149376,0.4121462012027527,6467.032585069013,3,15.0
737.1877021603465,111335.58082377724,0.29053429332043956,19671.400656574246,0,10.0
696.9248203747208,118552.15356881593,0.29901594085844085,10887.127951828137,2,11.0
659.2356043049599,106254.082037442,0.1818720436229136,35776.55754874659,1,11.0
711.6390933053142,74632.26769782309,0.3364521213034066,24496.41796462623,3,13.0
793.5346428902199,114753.29892885241,0.17445435910133916,13098.322273189682,2,7.0
689.0933127529247,133332.79530751362,0.23262587962687753,22584.955050823173,1,10.0
692.4110293150168,160998.43737912114,0.44201208064797404,30602.022589609052,2,14.0
657.0319550229877,125443.70309688721,0.1828303236843421,38534.13031218018,1,10.0
637.5077815267604,144168.23055647372,0.12846331406937314,12715.610148589662,2,11.0
721.5167908272123,54010.74524318595,0.12760303704512654,36016.36202452708,5,13.0
637.1958087045566,99233.62116296848,0.47631380820124314,37700.64399586216,3,18.0
683.5783118609696,31399.742974063993,0.30276817518473387,37074.719058622315,4,17.0
656.1171276617441,67001.82967824346,0.26376482872680734,27239.502490166844,2,13.0
703.9489912873196,138969.25726695074,0.4243514324031674,27043.72290521477,2,14.0
696.6831052643474,178771.49270240453,0.4343303711642065,19112.3721614338,0,11.0
731.8769972128949,44876.71493808238,0.23287641324624186,31333.925880632578,2,12.0
654.4991800572626,90224.14737919324,0.37744722298951816,23595.290642282616,1,14.0
666.5062532353314,150010.64530487393,0.4084491263407547,28710.332492990306,1,13.0
631.0618142108847,60605.34519433483,0.3618602747463818,19996.026634707843,2,17.0
657.7853369961945,113262.74239534294,0.16063802992003975,30602.376241509868,3,11.0
698.8650246522426,139960.69440445123,0.4503532334068229,33856.50311615922,1,12.0
717.8494308322676,122397.81753902686,0.3156378210944035,10125.268981098565,2,11.0
633.8917337911188,58203.71019231242,0.21298897054800148,34152.54004509798,1,13.0
723.480296005283,83307.68530286092,0.2700912741750776,23910.378612660752,2,12.0
747.7818929402475,147568.7676728096,0.11502843615956296,34563.30681815786,1,7.0
700.6717451611851,113133.9771198025,0.15114672048896705,20095.55972193551,1,10.0
773.8397906279033,30784.44203143691,0.4062187002063443,18266.41698840623,3,12.0
641.3105400448213,144148.61400421406,0.10000465390214647,37027.125638102785,3,11.0
617.7672648344292,35296.70324103586,0.2666263313929169,13790.924364194045,1,14.0
591.0639875547861,141860.06740968482,0.3090040724342354,34547.43138501501,0,13.0
754.8022155744592,60372.08402478561,0.12185376800038893,21940.720037829145,3,9.0
712.7182828177029,173711.02201790703,0.4892312651889331,22993.34048929409,3,14.0
677.2207664544773,85191.11269531268,0.19045013249986878,15796.38985213194,3,12.0
693.9984313159911,79039.74245071187,0.22167948785451236,25056.47702166555,0,10.0
623.7255476350812,52333.207549866696,0.22157700490201093,16382.391869667395,0,13.0
802.2875989808413,75840.63232353223,0.19216666484693998,6374.429498457831,0,6.0
686.4610590987613,161497.6142742301,0.10058952883452457,14519.951187052462,4,10.0
685.4697397302447,179450.1506440871,0.3917379176351986,5223.266519230674,1,11.0
716.2883311949346,85246.42957602725,0.4867381999197141,39242.417546989986,3,15.0
704.0504615868357,97291.59464318138,0.18971739331401805,38801.15234369116,0,9.0
691.1942012139566,138310.64073041055,0.365218876721369,18830.435411530678,0,11.0
640.4762772277344,162929.36706976118,0.3967585307834861,30492.97990188761,4,15.0
703.5734178567998,118956.65012801762,0.43937015163620996,17103.213444364876,1,14.0
774.1012248237516,88728.8547266744,0.2690516788054437,28488.260498009164,2,8.0
747.2710023077489,91893.27612729356,0.2211723622561717,33190.05150660926,4,10.0
759.6593313319698,134342.72197452103,0.23011805360921245,38136.468564228424,1,10.0
654.4392161784407,30482.739540641804,0.38504853323940513,19007.42965473852,0,14.0
630.519758987071,122938.4006189761,0.4267117866022544,32415.42940346167,1,14.0
673.7106539950175,83323.95156620361,0.17264558710264105,14307.495772124157,2,12.0
682.7862456144347,149129.59969156265,0.2483764032631061,39661.63063277769,1,8.0
734.7095759235474,43948.595973469826,0.4607760786996601,5901.93595675229,1,14.0
595.3767685142591,118230.34004225857,0.42267740787789576,26123.508227539234,1,18.0
756.4775159730307,102145.93348291857,0.4939433611049904,28082.709357796448,3,13.0
672.0996050710505,126348.82888578411,0.40169930387283237,29081.59449759451,1,12.0
658.655946502629,39728.03917244525,0.25727808041116895,9213.565257618116,1,12.0
629.3947812369917,116997.5681142197,0.3362551335978551,37848.54242155956,3,16.0
597.2571664067116,114222.68819392855,0.36440570169892816,11341.414766752898,1,16.0
721.1585291980957,114099.01416242564,0.13138232652684959,26796.369113394438,2,8.0
683.6658983594202,120523.14998946822,0.317798783641546,12793.662769307974,0,12.0
615.5019550129473,131470.19058395433,0.38372833138904383,15752.574595744481,1,16.0
615.2460613968192,150748.34995211544,0.16692852160042415,24126.048960484353,3,14.0
663.2107650354936,70473.10801923215,0.4122526869702229,19601.76964976018,1,15.0
763.4510762644696,153757.4115270093,0.33350911220564466,10607.89603417772,4,9.0
667.0204324318198,104738.35233951804,0.4808887142790379,10982.77408472969,2,15.0
604.8428523440947,41558.74187014968,0.11696891928275668,19635.067585697987,0,12.0
667.7128467957028,38782.63938659688,0.2061304550221868,31504.904239642525,4,14.0
666.3638215126165,80135.74780440913,0.34062155171992964,36428.7626396726,2,14.0
545.1556678529214,147734.54656672012,0.2186239648823723,7944.4681790784,1,15.0
677.2852566741094,136152.14021113736,0.3857696656284969,18758.636764579038,1,14.0
668.4532734895661,148292.24470086096,0.40360211300877247,8508.594730300681,2,13.0
714.8103182406709,107590.3584662414,0.1410063856265898,5580.736822140926,1,9.0
772.4478047472672,96029.84969332359,0.30554178568270707,28160.15389253848,2,10.0
736.3282514773879,52117.879005942596,0.30355622223642237,26085.730468830574,2,12.0
666.5555654722584,79228.91304139674,0.24771230808621644,10705.668983521016,1,13.0
624.6737045629164,95102.90492608129,0.4731699450278689,13183.449158257245,1,17.0
808.667990162493,43290.064451942584,0.4310025279492885,5829.771377558143,5,15.0
682.9609217007244,63091.79290668169,0.3788837527638548,34223.15219930413,1,13.0
680.6964645956473,119733.79410956083,0.385730654293999,39114.1708616993,6,15.0
678.7937456444998,140349.46713587845,0.2846864575252477,9741.08378781418,4,13.0
689.9042380383928,179752.12670894244,0.4683978084386303,13101.632481785433,2,14.0
672.7819794038029,169966.99970153364,0.3778381709013142,35394.33333814269,1,13.0
651.3168996559882,126384.77993027873,0.3915924246623266,37426.232928466474,1,14.0
652.6570529379804,93187.2079941108,0.44467636151493817,19686.958398238363,3,15.0
678.3623364892001,125426.60470623491,0.2096286357368764,6771.7865294175945,2,11.0
652.8287614433118,147847.7427120348,0.42282836154668124,6378.714179248679,1,14.0
644.3577108661418,47750.4286385081,0.17809624118259682,25088.245312415365,4,13.0
685.3215113845948,91485.73345444324,0.23813678089795515,18751.328811261264,2,12.0
667.2511391289572,155970.3428453426,0.2342441817079371,6002.834965217908,1,9.0
755.1996494291344,87574.9427899566,0.4914101873556562,25413.83373093949,3,14.0
547.4515095803495,115780.84068407798,0.4426148894991707,5395.588780615786,2,18.0
734.575342596123,118165.40412932973,0.3804679446361039,32558.018535224553,4,14.0
742.3042596248814,57671.4379700459,0.3908227046461561,15725.148794618006,4,14.0
576.3304883795926,84335.31624784326,0.3248291177610284,6409.030105323123,1,15.0
662.8656202959826,80176.69331128983,0.47883626684340763,25592.327734410366,4,18.0
661.4279567002104,33929.50627980972,0.29850350115294466,18918.954505156915,0,12.0
609.624415264109,33628.76458370329,0.2522070839479578,39083.01446750023,3,16.0
641.1091656204562,154754.55655136603,0.1652141347726364,24046.953187629577,3,11.0
624.4712077267086,70960.62149592186,0.4144822609044232,14633.37133629529,2,16.0
767.6135221711811,107711.81493582232,0.3937775728302366,29830.360262189115,3,12.0
726.7839196573731,74808.83603831596,0.25374201540965396,14502.220088994896,1,11.0
743.577754749708,171101.88676730107,0.11007736558369174,36648.51519926477,4,9.0
716.0836032021617,68894.51382986606,0.43559893108720427,18115.268967758173,3,15.0
623.5474114391385,94448.52191084027,0.10456719338162945,24245.399697167184,0,11.0
653.7739866860113,160909.5375726903,0.38147991185162045,6770.05863384801,2,13.0
704.468728061396,156290.0350187713,0.4881028438904228,19914.243328328077,1,13.0
618.8936095554027,57915.2126769416,0.27506453125928143,34132.723888134824,0,14.0
715.6499215086194,150396.49646935656,0.19398936199838113,33197.70818771697,3,9.0
667.9837300920932,98728.0330106839,0.38194840401735275,12851.149559873418,1,12.0
661.2589596225201,102445.33081280328,0.42685125680623404,12912.767485369694,1,15.0
715.5479984101746,50021.995862391566,0.31857212643113897,33605.68592746329,1,12.0
702.213165574302,42090.2270635687,0.48681411010245845,37563.94470592639,4,17.0
661.951691709046,139190.8960460648,0.12066748866318444,8337.632244555123,3,10.0
737.9664901682124,104469.17285329496,0.3019182393218113,20752.052379917885,0,11.0
625.9468336200051,95527.60539227694,0.38738157892902003,16810.899763748013,1,16.0
710.7967803472131,139426.2342978595,0.44505618845967165,35474.095941010375,4,14.0
709.6550628984191,144826.93484866648,0.17170224476311602,7923.372013800657,2,8.0
664.5226780343005,53836.225150403036,0.42000139270547254,12389.407989531308,1,15.0
696.3066511121059,121533.7724216462,0.32108283028741813,31336.391815527302,2,13.0
617.4443211807348,50303.11234165283,0.2586214727959853,6795.284714342545,1,14.0
726.201350960345,142706.26290435684,0.15268601143163743,22238.738325000126,3,8.0
670.7548931778506,128543.27344007093,0.44611830356356497,20473.7462137902,3,16.0
653.863848974048,173492.1931625187,0.16290928327188614,16704.041264606203,6,12.0
732.4504612918445,40343.70245346318,0.2239151436836397,18810.031036162334,1,12.0
644.782815472862,38558.208172688144,0.21601821278497477,23547.920542558153,3,15.0
609.576935181822,72328.06120398003,0.44856561367634173,10647.857543593409,1,17.0
602.1685413238048,69255.85256038589,0.3690811976835592,25019.855739925748,4,17.0
710.300497567282,67046.81986079997,0.418672558876549,33190.13152549952,2,12.0
615.9785323751859,165938.1870781555,0.2001871595169996,31605.632542655567,3,11.0
767.7397090992182,67431.92997742591,0.3499496398427996,10386.49666428208,1,9.0
575.9035296058139,70792.45891929464,0.3286983932574995,10223.731440951586,2,17.0
764.8228184145019,143909.73936269456,0.4331321507153084,14386.102871071966,2,11.0
690.5508733601309,97460.976367581,0.46243482419250426,17637.6154219363,2,14.0
675.1643444064804,146506.58354327717,0.10486270859095473,19295.94534929689,1,8.0
652.7540456595525,39804.92363465778,0.3696079676235171,28789.402589167086,4,17.0
699.9568057176035,103135.67905100764,0.12073431964789161,6983.815125804239,1,9.0
678.1182648787576,35042.040027492396,0.3195434660309424,6213.544647912324,1,12.0
735.1650941008261,39397.98051830318,0.2150530916174713,18716.869703036817,2,11.0
